id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID093356,13.0067752,77.5484891,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79820,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 22:47:46+00:00,,2024-04-07 23:34:46.455282+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093357,13.00664,77.5485133,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79821,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-07 22:48:46+00:00,,2024-04-07 23:34:47.650534+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093358,13.0066117,77.5485367,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79822,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 22:48:46+00:00,,2024-04-07 23:34:48.252359+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093359,13.006626,77.5485482,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79823,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 22:48:46+00:00,,2024-04-07 23:34:48.843807+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093360,13.006626,77.5485482,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79824,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-07 22:48:46+00:00,,2024-04-07 23:34:49.825272+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093374,12.9741483,77.548835,"1st Cross Road, Vidyaranya Nagar, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL79835,MAXI-CAB,,"[""WRONG PARKING""]",[112],2024-04-07 22:22:46+00:00,,2024-04-07 22:31:27.212265+00,FKDEV00110,FKUSR00111,29.0,Magadi Road,False,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID093375,12.9741483,77.548835,"1st Cross Road, Vidyaranya Nagar, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL79836,LGV,,"[""WRONG PARKING""]",[112],2024-04-07 22:22:46+00:00,,2024-04-07 22:31:28.340916+00,FKDEV00110,FKUSR00111,29.0,Magadi Road,False,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID093376,12.9573244,77.700938,"Marathahalli Underpass U Turn, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL79837,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 23:31:46+00:00,,2024-04-07 23:34:51.009105+00,FKDEV00912,FKUSR00876,13.0,HAL Old Airport,False,No Junction,,,,,,
FKID093377,13.006595,77.5485417,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79838,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 22:49:46+00:00,,2024-04-07 23:34:51.619491+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093378,13.0065559,77.5485602,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79839,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 22:49:46+00:00,,2024-04-07 23:34:52.524106+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093381,13.0065092,77.5485298,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79842,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 22:49:46+00:00,,2024-04-07 23:34:53.145749+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093387,13.00664,77.5485133,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79822,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 23:25:46+00:00,,2024-04-07 23:35:08.651075+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093390,13.0066117,77.5485367,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79849,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 23:27:46+00:00,,2024-04-07 23:35:09.748043+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093406,13.0065092,77.5485298,"WOC Road, Bovipalya, Mahalakshmipuram, Bengaluru, Karnataka. Pin-560086 (India)",FKN00GL79863,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-07 23:31:46+00:00,,2024-04-07 23:35:10.263693+00,FKDEV00342,FKUSR00105,6.0,Rajajinagar,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093407,12.9775359,77.574073,"Major T Ramachandrappa Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL79864,PASSENGER AUTO,,"[""WRONG PARKING"",""REFUSE TO GO FOR HIRE"",""DEMANDING EXCESS FARE""]","[112,124,125]",2024-04-07 19:28:46+00:00,,2024-04-07 19:36:51.068828+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP045 - Danvanthri Road Junction,,,,,,
FKID093409,12.9781534,77.5737022,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL79865,PRIVATE BUS,,"[""WRONG PARKING""]",[112],2024-04-07 19:29:46+00:00,,2024-04-07 19:36:51.652763+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093410,12.9782002,77.5736523,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL79866,PRIVATE BUS,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-04-07 19:29:46+00:00,,2024-04-07 19:36:52.262888+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093412,12.978268,77.5735732,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL79868,PRIVATE BUS,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-04-07 19:30:46+00:00,,2024-04-07 19:37:26.79202+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093415,13.0978895,77.5990184,"Jakkur Main Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",FKN00GL79871,CAR,,"[""NO PARKING""]",[113],2024-04-07 19:33:46+00:00,,2024-04-07 19:37:48.842603+00,FKDEV02308,FKUSR02110,36.0,Yelahanka,False,No Junction,,,,,,
FKID093423,13.0082807,77.695384,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL79879,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-08 00:13:46+00:00,,2024-04-08 00:22:27.866742+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093432,12.9931088,77.5957998,"Thimmaiah Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL79887,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 21:05:46+00:00,,2024-04-08 00:22:48.480855+00,FKDEV00795,FKUSR00763,11.0,High ground,False,No Junction,,,,,,
FKID093439,12.9721796,77.6182361,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL79892,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 23:15:46+00:00,,2024-04-07 23:35:56.307544+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID093440,12.9721796,77.6182361,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL79893,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-07 23:33:46+00:00,,2024-04-07 23:35:57.02942+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID093441,12.9721796,77.6182361,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL79894,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 23:33:46+00:00,,2024-04-07 23:35:57.962875+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID093450,12.9879668,77.5207243,"2nd Cross Road, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL79901,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-07 21:31:46+00:00,,2024-04-07 21:35:18.44735+00,FKDEV02343,FKUSR01203,33.0,Kamakshipalya,False,No Junction,,,,,,
FKID093451,12.9876127,77.5196399,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL79902,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 21:31:46+00:00,,2024-04-07 21:35:19.024781+00,FKDEV02343,FKUSR01203,33.0,Kamakshipalya,False,No Junction,,,,,,
FKID093453,12.9792173,77.5726866,"BTS Bus Station Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL20427,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 19:36:46+00:00,,2024-04-07 19:39:38.10858+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093454,13.0081795,77.6954202,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL79904,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-08 00:14:46+00:00,,2024-04-08 00:23:51.801674+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093455,12.9789454,77.573098,"Dhanvanthri Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL7669,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 19:37:46+00:00,,2024-04-07 19:39:38.758613+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093464,12.9791157,77.5728687,,FKN00GL79910,CAR,,"[""NO PARKING""]",[113],2024-04-07 19:37:46+00:00,,2024-04-07 19:39:43.856659+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093481,12.9169328,77.5964806,"29th A Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79921,SCOOTER,,"[""WRONG PARKING"",""NO PARKING"",""PARKING ON FOOTPATH""]","[112,113,105]",2024-04-07 21:18:46+00:00,,2024-04-07 21:36:09.2468+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP202 - East End Main Road, Jayanagar",,,,,,
FKID093483,12.9169412,77.5964063,"29th A Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79923,SCOOTER,,"[""WRONG PARKING"",""NO PARKING"",""PARKING ON FOOTPATH""]","[112,113,105]",2024-04-07 21:18:46+00:00,,2024-04-07 21:36:11.541193+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP202 - East End Main Road, Jayanagar",,,,,,
FKID093484,12.9579542,77.7009985,"Marathahalli Underpass, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL79924,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 23:34:46+00:00,,2024-04-07 23:36:10.753986+00,FKDEV00912,FKUSR00876,13.0,HAL Old Airport,False,No Junction,,,,,,
FKID093487,12.9169227,77.5964103,"29th A Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79927,MOTOR CYCLE,,"[""WRONG PARKING"",""NO PARKING"",""PARKING ON FOOTPATH""]","[112,113,105]",2024-04-07 21:19:46+00:00,,2024-04-07 21:36:12.474571+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP202 - East End Main Road, Jayanagar",,,,,,
FKID093488,12.9579542,77.7009985,"Marathahalli Underpass, Ashwath Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL79928,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 23:35:46+00:00,,2024-04-07 23:36:38.992345+00,FKDEV00912,FKUSR00876,13.0,HAL Old Airport,False,No Junction,,,,,,
FKID093492,12.978571,77.5733377,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL79932,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-04-07 19:30:46+00:00,,2024-04-07 19:41:09.423743+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093493,12.9168763,77.5962274,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79933,SCOOTER,,"[""NO PARKING"",""WRONG PARKING"",""PARKING ON FOOTPATH""]","[113,112,105]",2024-04-07 21:19:46+00:00,,2024-04-07 21:36:13.370833+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP202 - East End Main Road, Jayanagar",,,,,,
FKID093496,12.9785532,77.5732557,"Major T Ramachandrappa Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL79936,PRIVATE BUS,,"[""WRONG PARKING""]",[112],2024-04-07 19:32:46+00:00,,2024-04-07 19:41:10.295752+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093497,12.9743242,77.5488899,"1st Cross Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL79937,LGV,,"[""WRONG PARKING""]",[112],2024-04-07 22:22:46+00:00,,2024-04-07 22:33:03.609299+00,FKDEV00110,FKUSR00111,29.0,Magadi Road,False,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID093499,12.9786767,77.5732183,"Dhanvanthri Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL79939,PRIVATE BUS,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-04-07 19:33:46+00:00,,2024-04-07 19:41:11.471147+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093500,12.9168763,77.5962274,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79940,SCOOTER,,"[""NO PARKING"",""WRONG PARKING"",""PARKING ON FOOTPATH""]","[113,112,105]",2024-04-07 21:19:46+00:00,,2024-04-07 21:36:14.257182+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP202 - East End Main Road, Jayanagar",,,,,,
FKID093502,12.9168149,77.5959397,"Silk Board Double Decker Flyover, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79942,CAR,,"[""NO PARKING"",""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[113,112,107]",2024-04-07 21:19:46+00:00,,2024-04-07 21:36:15.386323+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP179 - 9th Block, 28th Main, Jayanagar",,,,,,
FKID093503,12.9743242,77.5488899,"1st Cross Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL79943,LGV,,"[""WRONG PARKING""]",[112],2024-04-07 22:22:46+00:00,,2024-04-07 22:33:04.442469+00,FKDEV00110,FKUSR00111,29.0,Magadi Road,False,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID093504,12.9800538,77.5547571,"80 Feet Ring Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL42168,CAR,,"[""NO PARKING""]",[113],2024-04-08 01:09:46+00:00,,2024-04-08 01:31:20.429287+00,FKDEV00376,FKUSR00372,29.0,Magadi Road,False,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",,,,,,
FKID093505,13.0112052,77.55067,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",FKN00GL79944,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 02:31:46+00:00,,2024-04-08 02:51:18.115805+00,FKDEV00380,FKUSR00376,19.0,Malleshwaram,False,BTP023 - Mahalaxmi Layout Entrance,,,,,,
FKID093509,12.9168885,77.59587,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79947,MOTOR CYCLE,,"[""NO PARKING"",""WRONG PARKING"",""PARKING ON FOOTPATH""]","[113,112,105]",2024-04-07 21:20:46+00:00,,2024-04-07 21:36:16.197159+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP179 - 9th Block, 28th Main, Jayanagar",,,,,,
FKID093542,12.9168885,77.59587,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL25567,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING""]","[107,112,113]",2024-04-07 21:20:46+00:00,,2024-04-07 21:36:17.036037+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP179 - 9th Block, 28th Main, Jayanagar",,,,,,
FKID093549,12.9168885,77.59587,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79972,TEMPO,,"[""NO PARKING"",""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[113,112,107]",2024-04-07 21:20:46+00:00,,2024-04-07 21:36:18.194425+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP179 - 9th Block, 28th Main, Jayanagar",,,,,,
FKID093561,12.9167645,77.5954903,"Silk Board Double Decker Flyover, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79984,SCOOTER,,"[""WRONG PARKING"",""NO PARKING"",""PARKING ON FOOTPATH""]","[112,113,105]",2024-04-07 21:20:46+00:00,,2024-04-07 21:36:19.611281+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP179 - 9th Block, 28th Main, Jayanagar",,,,,,
FKID093567,12.9169076,77.5950919,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79987,TEMPO,,"[""WRONG PARKING"",""NO PARKING"",""PARKING ON FOOTPATH""]","[112,113,105]",2024-04-07 21:21:46+00:00,,2024-04-07 21:36:20.64158+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP179 - 9th Block, 28th Main, Jayanagar",,,,,,
FKID093570,12.9169076,77.5950919,"South End Main Road, East End Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL79989,MOTOR CYCLE,,"[""NO PARKING"",""WRONG PARKING"",""PARKING ON FOOTPATH""]","[113,112,105]",2024-04-07 21:22:46+00:00,,2024-04-07 21:36:21.378334+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP179 - 9th Block, 28th Main, Jayanagar",,,,,,
FKID093600,12.9788133,77.5730817,"BTS Bus Station Road, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL80009,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 19:34:46+00:00,,2024-04-07 19:42:29.661155+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093605,12.9791,77.5727933,"BTS Bus Station Road, Ayurvedic Hospital Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL80014,PRIVATE BUS,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-04-07 19:34:46+00:00,,2024-04-07 19:42:30.230241+00,FKDEV00841,FKUSR00812,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID093618,12.9604493,77.5767235,"Sri Jalakanteshwara Swami Temple Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL80027,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-04-08 00:10:46+00:00,,2024-04-08 00:24:09.872887+00,FKDEV00703,FKUSR00677,28.0,City Market,False,BTP104 - Medical College Circle,,,,,,
FKID093641,12.968048,77.5702201,"Bhashyam Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL80048,CAR,,"[""NO PARKING""]",[113],2024-04-08 02:27:46+00:00,,2024-04-08 02:32:05.467637+00,FKDEV01178,FKUSR01126,27.0,Chamarajpet,False,BTP085 - Briyand Circle,,,,,,
FKID093662,12.9602689,77.5767309,"Sri Jalakanteshwara Swami Temple Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL51258,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 00:10:46+00:00,,2024-04-08 00:24:36.764743+00,FKDEV00703,FKUSR00677,28.0,City Market,False,BTP104 - Medical College Circle,,,,,,
FKID093663,12.968048,77.5702201,"Bhashyam Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL80061,CAR,,"[""NO PARKING""]",[113],2024-04-08 02:27:46+00:00,,2024-04-08 02:32:07.037586+00,FKDEV01178,FKUSR01126,27.0,Chamarajpet,False,BTP085 - Briyand Circle,,,,,,
FKID093693,13.0081053,77.6954843,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL80082,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 19:23:46+00:00,,2024-04-07 19:43:58.514648+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093708,13.008056,77.6954204,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL80093,MOTOR CYCLE,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING""]","[107,112,113]",2024-04-08 00:14:46+00:00,,2024-04-08 00:24:52.63365+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093732,13.0081043,77.6957837,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL80113,PASSENGER AUTO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 19:43:46+00:00,,2024-04-07 19:44:50.905613+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093750,13.0082918,77.6954111,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL79417,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 19:19:46+00:00,,2024-04-07 19:45:29.775524+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093754,13.0063988,77.5710881,"16th Cross Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL80131,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 21:19:46+00:00,,2024-04-08 03:09:52.435128+00,FKDEV01605,FKUSR00138,19.0,Malleshwaram,False,No Junction,,,,,,
FKID093760,13.0081431,77.6953938,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL80137,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 19:19:46+00:00,,2024-04-07 19:46:05.090246+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093767,12.9720971,77.6182822,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL80142,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-07 23:15:46+00:00,,2024-04-07 23:37:23.22082+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID093775,13.0081431,77.6953938,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL80150,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 19:19:46+00:00,,2024-04-07 19:46:35.918358+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID093776,12.9720971,77.6182822,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL80151,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 23:35:46+00:00,,2024-04-07 23:37:24.427213+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID093781,12.9741483,77.548835,"1st Cross Road, Shri Balagangadharanath Swamiji Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL80156,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 22:22:46+00:00,,2024-04-07 22:36:05.17031+00,FKDEV00110,FKUSR00111,29.0,Magadi Road,False,"BTP070 - Cholurpalya Junction, Magadi Road",,,,,,
FKID093782,12.9720971,77.6182822,"Midford Garden Lane, Craig Park Layout, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL80157,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 23:35:46+00:00,,2024-04-07 23:37:25.698661+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID093794,12.9600498,77.5766749,"Fort C Street, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL68262,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 00:09:46+00:00,,2024-04-08 00:25:14.055089+00,FKDEV00703,FKUSR00677,28.0,City Market,False,BTP104 - Medical College Circle,,,,,,
